,Node,Structure_Type,Structure_Name,Structure_Definition
134,as3border1,Routing_Policy,as1_to_as3,"{'name': 'as1_to_as3', 'statements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as1_to_as3~100~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnLocalDefaultAction'}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.communities.MatchCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, 'communitySetMatchExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetMatchExprReference', 'name': 'as1_community'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetLocalPreference', 'localPreference': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 350}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as1_to_as3 clause 100', 'vendorStructureId': {'filename': 'configs/as3border1.cfg', 'structureName': 'as1_to_as3 100', 'structureType': 'route-map-clause'}}]}}]}]}"
135,as2border1,Routing_Policy,as2_to_as1,"{'name': 'as2_to_as1', 'statements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as2_to_as1~2~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as2_to_as1~3~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnLocalDefaultAction'}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': '103'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['2:1']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as2_to_as1 clause 3', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'as2_to_as1 3', 'structureType': 'route-map-clause'}}]}}]}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': 'outbound_routes'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['2:1']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as2_to_as1 clause 2', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'as2_to_as1 2', 'structureType': 'route-map-clause'}}]}}]}]}"
136,as2border2,Routing_Policy,as2_to_as1,"{'name': 'as2_to_as1', 'statements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as2_to_as1~2~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as2_to_as1~3~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnLocalDefaultAction'}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': '103'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['2:1']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as2_to_as1 clause 3', 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': 'as2_to_as1 3', 'structureType': 'route-map-clause'}}]}}]}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.expr.MatchPrefixSet', 'prefix': {'class': 'org.batfish.datamodel.routing_policy.expr.DestinationNetwork'}, 'prefixSet': {'class': 'org.batfish.datamodel.routing_policy.expr.NamedPrefixSet', 'name': 'outbound_routes'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetMetric', 'metric': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 50}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['2:1']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as2_to_as1 clause 2', 'vendorStructureId': {'filename': 'configs/as2border2.cfg', 'structureName': 'as2_to_as1 2', 'structureType': 'route-map-clause'}}]}}]}]}"
137,as2border1,Community_Set_Match_Expr,as1_community,"{'expr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunityMatchRegex', 'communityRendering': {'class': 'org.batfish.datamodel.routing_policy.communities.ColonSeparatedRendering'}, 'regex': '(,|\\{|\\}|^|$| )1:'}}"
138,as1border2,Route_Filter_List,as4-prefixes,"{'lines': [{'action': 'PERMIT', 'ipWildcard': '4.0.0.0/8', 'lengthRange': '8-32'}], 'name': 'as4-prefixes', 'vendorStructureId': {'filename': 'configs/as1border2.cfg', 'structureName': 'as4-prefixes', 'structureType': 'ipv4 prefix-list'}}"
139,as3border2,IP_Access_List,101,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.1.0'}}}, 'name': 'permit ip host 1.0.1.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.1.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.2.0'}}}, 'name': 'permit ip host 1.0.2.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.2.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '101', 'sourceName': '101', 'sourceType': 'extended ipv4 access-list'}"
140,as2border1,IP_Access_List,101,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.1.0'}}}, 'name': 'permit ip host 1.0.1.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.1.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': '101: permit ip host 1.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '1.0.2.0'}}}, 'name': 'permit ip host 1.0.2.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 1.0.2.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': '101: permit ip host 1.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '101', 'sourceName': '101', 'sourceType': 'extended ipv4 access-list'}"
141,as1border2,Route_Filter_List,102,"{'lines': [{'action': 'PERMIT', 'ipWildcard': '2.0.0.0/8', 'lengthRange': '8-8'}, {'action': 'PERMIT', 'ipWildcard': '2.128.0.0/16', 'lengthRange': '16-16'}], 'name': '102', 'vendorStructureId': {'filename': 'configs/as1border2.cfg', 'structureName': '102', 'structureType': 'extended ipv4 access-list'}}"
142,as3border2,Route_Filter_List,inbound_route_filter,"{'lines': [{'action': 'DENY', 'ipWildcard': '3.0.0.0/8', 'lengthRange': '8-32'}, {'action': 'PERMIT', 'ipWildcard': '0.0.0.0/0', 'lengthRange': '0-32'}], 'name': 'inbound_route_filter', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': 'inbound_route_filter', 'structureType': 'ipv4 prefix-list'}}"
143,as2dist2,IP_Access_List,102,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.0.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '2.128.0.0'}}}, 'name': 'permit ip host 2.128.0.0 host 255.255.0.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 2.128.0.0 host 255.255.0.0', 'vendorStructureId': {'filename': 'configs/as2dist2.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2dist2.cfg', 'structureName': '102: permit ip host 2.128.0.0 host 255.255.0.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '102', 'sourceName': '102', 'sourceType': 'extended ipv4 access-list'}"
144,as3border2,IP_Access_List,103,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '3.0.1.0'}}}, 'name': 'permit ip host 3.0.1.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 3.0.1.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '103: permit ip host 3.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '103: permit ip host 3.0.1.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '255.255.255.0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '3.0.2.0'}}}, 'name': 'permit ip host 3.0.2.0 host 255.255.255.0', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip host 3.0.2.0 host 255.255.255.0', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '103: permit ip host 3.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '103: permit ip host 3.0.2.0 host 255.255.255.0', 'structureType': 'extended ipv4 access-list line'}}], 'name': '103', 'sourceName': '103', 'sourceType': 'extended ipv4 access-list'}"
145,as3border2,Route_Filter_List,102,"{'lines': [{'action': 'PERMIT', 'ipWildcard': '2.0.0.0/8', 'lengthRange': '8-8'}, {'action': 'PERMIT', 'ipWildcard': '2.128.0.0/16', 'lengthRange': '16-16'}], 'name': '102', 'vendorStructureId': {'filename': 'configs/as3border2.cfg', 'structureName': '102', 'structureType': 'extended ipv4 access-list'}}"
146,as2core1,IP_Access_List,blocktelnet,"{'lines': [{'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'DENY', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}, 'dstPorts': ['23-23'], 'ipProtocols': ['TCP'], 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'deny   tcp any any eq telnet', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'deny   tcp any any eq telnet', 'vendorStructureId': {'filename': 'configs/as2core1.cfg', 'structureName': 'blocktelnet: deny   tcp any any eq telnet', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2core1.cfg', 'structureName': 'blocktelnet: deny   tcp any any eq telnet', 'structureType': 'extended ipv4 access-list line'}}, {'class': 'org.batfish.datamodel.ExprAclLine', 'action': 'PERMIT', 'matchCondition': {'class': 'org.batfish.datamodel.acl.MatchHeaderSpace', 'headerSpace': {'dstIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}, 'negate': False, 'srcIps': {'class': 'org.batfish.datamodel.IpWildcardIpSpace', 'ipWildcard': '0.0.0.0/0'}}}, 'name': 'permit ip any any', 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched line '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'permit ip any any', 'vendorStructureId': {'filename': 'configs/as2core1.cfg', 'structureName': 'blocktelnet: permit ip any any', 'structureType': 'extended ipv4 access-list line'}}]}, 'vendorStructureId': {'filename': 'configs/as2core1.cfg', 'structureName': 'blocktelnet: permit ip any any', 'structureType': 'extended ipv4 access-list line'}}], 'name': 'blocktelnet', 'sourceName': 'blocktelnet', 'sourceType': 'extended ipv4 access-list'}"
147,as2border1,Routing_Policy,as3_to_as2,"{'name': 'as3_to_as2', 'statements': [{'class': 'org.batfish.datamodel.routing_policy.statement.If', 'comment': '~RMCLAUSE~as3_to_as2~100~', 'falseStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnLocalDefaultAction'}], 'guard': {'class': 'org.batfish.datamodel.routing_policy.communities.MatchCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, 'communitySetMatchExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetMatchExprReference', 'name': 'as3_community'}}, 'trueStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.TraceableStatement', 'innerStatements': [{'class': 'org.batfish.datamodel.routing_policy.statement.SetLocalPreference', 'localPreference': {'class': 'org.batfish.datamodel.routing_policy.expr.LiteralLong', 'value': 350}}, {'class': 'org.batfish.datamodel.routing_policy.communities.SetCommunities', 'communitySetExpr': {'class': 'org.batfish.datamodel.routing_policy.communities.CommunitySetUnion', 'exprs': [{'class': 'org.batfish.datamodel.routing_policy.communities.InputCommunities'}, {'class': 'org.batfish.datamodel.routing_policy.communities.LiteralCommunitySet', 'communitySet': ['3:2']}]}}, {'class': 'org.batfish.datamodel.routing_policy.statement.Statements$StaticStatement', 'type': 'ReturnTrue'}], 'traceElement': {'fragments': [{'class': 'org.batfish.datamodel.TraceElement$TextFragment', 'text': 'Matched '}, {'class': 'org.batfish.datamodel.TraceElement$LinkFragment', 'text': 'route-map as3_to_as2 clause 100', 'vendorStructureId': {'filename': 'configs/as2border1.cfg', 'structureName': 'as3_to_as2 100', 'structureType': 'route-map-clause'}}]}}]}]}"
